time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1765964700,25816.25,25835.75,25809.2,25822.65,25807.49306040101,25816.00510372274,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,21765231,7697826
1766029500,25768.9,25827.15,25762.45,25780.05,25802.004448320808,25812.73645792976,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,18289626,8371967.7
1766030400,25780.15,25795.45,25742.6,25745.1,25790.623558656647,25806.587689027056,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,9119675,8548830.9
1766031300,25745.6,25756.25,25726.3,25748.75,25782.24884692532,25801.32971729732,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6617464,8593924.7
1766032200,25748.7,25797.5,25736.7,25791.15,25784.029077540254,25800.40428845211,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6161644,8640009.25
1766033100,25792.3,25841.5,25785.65,25829.75,25793.173262032204,25803.07208041101,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6681648,8678322.4
1766034000,25830.55,25863.95,25826.7,25852.4,25805.018609625764,25807.556436737283,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6691778,8525405.4
1766034900,25852.85,25858.85,25836.45,25850.05,25814.024887700612,25811.419487942985,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6362897,8531059.15
1766035800,25849.6,25851.1,25825.8,25831.7,25817.55991016049,25813.26317085726,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4928000,8563311
1766036700,25831.45,25856.7,25821.7,25855.35,25825.11792812839,25817.08924623387,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6247838,8614790.35
1766037600,25855.4,25860.5,25848.5,25851.55,25830.404342502712,25820.222042030793,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4806380,8581270.65
1766038500,25851.7,25879,25842.15,25866.95,25837.71347400217,25824.470038209813,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7048406,8711883.65
1766039400,25867.15,25882.9,25853.8,25878.8,25845.930779201735,25829.409125645285,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7386616,8821069.25
1766040300,25878.95,25884.8,25861.65,25879.85,25852.71462336139,25833.99465967753,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6837553,8818631.05
1766041200,25880.15,25899.05,25877.8,25893.85,25860.941698689112,25839.4360542523,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5201546,8825168.5
1766042100,25894.15,25902.35,25874.55,25881.8,25865.11335895129,25843.287322047545,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5898041,8863341.4
1766043000,25882.75,25887.5,25873.1,25879.8,25868.05068716103,25846.60665640686,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4366009,8549720.75
1766043900,25880,25880,25861.05,25867.15,25867.870549728825,25848.474233097146,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5028577,8248811
1766044800,25868.05,25868.25,25839.9,25844.55,25863.206439783058,25848.117484633767,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4921049,8156016.6
1766045700,25845.9,25862.85,25837.85,25843.4,25859.245151826446,25847.688622394333,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5827246,7509361.2
